dataset	analysis	pool_or_direction	endpoint	model	repeat	fold	feature	standardized_coefficient	selected_regularization
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	2	weighted_pairs	-0.009288349870791584	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	3	candidate_pairs	-0.01120707451792576	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	3	gc_deviation_from_0p5	-0.019456827955113422	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	3	longest_stem	0.0011796630662199426	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	3	max_homopolymer	0.004460497269185336	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	3	weighted_pairs	-0.010829187415582578	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	4	candidate_pairs	-0.010591965828157622	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	4	gc_deviation_from_0p5	-0.016955601700037282	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	4	longest_stem	-5.3030473526061865e-06	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	4	max_homopolymer	0.004553758761959344	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	0	4	weighted_pairs	-0.011815543858154198	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	0	candidate_pairs	-0.011508171711172875	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	0	gc_deviation_from_0p5	-0.015931865278029218	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	0	longest_stem	-0.0012740973724179327	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	0	max_homopolymer	0.004602747065841554	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	0	weighted_pairs	-0.01120420068922216	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	1	candidate_pairs	-0.015487846924800378	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	1	gc_deviation_from_0p5	-0.016878730551247844	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	1	longest_stem	0.004286076438239723	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	1	max_homopolymer	0.006056836203055565	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	1	weighted_pairs	-0.011357302522578185	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	2	candidate_pairs	-0.008349511343826185	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	2	gc_deviation_from_0p5	-0.02068843623320313	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	2	longest_stem	0.0009097550101064501	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	2	max_homopolymer	0.004297275745859	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	2	weighted_pairs	-0.010703356107910874	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	3	candidate_pairs	-0.008431342104965706	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	3	gc_deviation_from_0p5	-0.022679843836856898	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	3	longest_stem	-0.0015472027558882564	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	3	max_homopolymer	0.0040188959950244515	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	3	weighted_pairs	-0.00855234808117792	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	4	candidate_pairs	-0.012020893947406287	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	4	gc_deviation_from_0p5	-0.015555600533662227	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	4	longest_stem	0.002896523467092173	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	4	max_homopolymer	0.006799978691207675	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	4	weighted_pairs	-0.012977410554609674	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	candidate_pairs	-0.009589540473851133	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	gc_deviation_from_0p5	-0.018707698658056632	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	longest_stem	0.0013118264881395256	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	max_homopolymer	0.006199999894995669	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	weighted_pairs	-0.010995536054074074	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	candidate_pairs	-0.011917013227984297	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	gc_deviation_from_0p5	-0.018362061608085675	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	longest_stem	0.000841357531544036	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	max_homopolymer	0.004911770283102825	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	weighted_pairs	-0.009999264204959973	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	candidate_pairs	-0.012589636500247007	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	gc_deviation_from_0p5	-0.017478075867699033	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	longest_stem	0.0034225882970469073	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	max_homopolymer	0.004158366327194219	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	weighted_pairs	-0.009811056918801266	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	candidate_pairs	-0.010466259760427211	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	gc_deviation_from_0p5	-0.016556619122880166	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	longest_stem	0.0012769064094774651	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	max_homopolymer	0.0074350519876811225	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	weighted_pairs	-0.011410762802908755	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	candidate_pairs	-0.011149188440936014	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	gc_deviation_from_0p5	-0.02065677382115836	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	longest_stem	-0.0014850621702205628	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	max_homopolymer	0.0030866954860036553	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	weighted_pairs	-0.012707876490276531	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	candidate_pairs	-0.010424841827271117	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	gc_deviation_from_0p5	-0.0191907879102218	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	longest_stem	0.0016733116008308996	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	max_homopolymer	0.005938309168974546	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	weighted_pairs	-0.010388936642546177	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	candidate_pairs	-0.01202091739099485	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	gc_deviation_from_0p5	-0.020537528915524073	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	longest_stem	0.003289912805345923	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	max_homopolymer	0.00494707563291981	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	weighted_pairs	-0.012875790979350642	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	candidate_pairs	-0.011852812348883825	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	gc_deviation_from_0p5	-0.017256638752855026	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	longest_stem	0.0002290269590593421	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	max_homopolymer	0.0015839713471470396	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	weighted_pairs	-0.010974102611311605	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	candidate_pairs	-0.009926452449765196	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	gc_deviation_from_0p5	-0.016725594186667896	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	longest_stem	0.0014461569810102178	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	max_homopolymer	0.00602083545876969	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	weighted_pairs	-0.01316024391351174	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	candidate_pairs	-0.01144411352765719	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	gc_deviation_from_0p5	-0.01806346433616844	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	longest_stem	-0.0012615736293428595	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	max_homopolymer	0.007293515963978962	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	weighted_pairs	-0.0075599205421643285	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	candidate_pairs	-0.01506688886965351	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	gc_deviation_from_0p5	-0.018534179576910347	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	longest_stem	0.003048227116865834	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	max_homopolymer	0.004114936751578777	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	weighted_pairs	-0.013561301262110052	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	candidate_pairs	-0.008895637659826337	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	gc_deviation_from_0p5	-0.017221448006560454	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	longest_stem	0.0005117439428103399	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	max_homopolymer	0.007167164812263145	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	weighted_pairs	-0.009170216969568845	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	candidate_pairs	-0.009998046214163519	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	gc_deviation_from_0p5	-0.01819643999537388	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	longest_stem	-0.0026885703288542576	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	max_homopolymer	0.005525030213108628	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	weighted_pairs	-0.013206403311016239	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	candidate_pairs	-0.011434344225355123	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	gc_deviation_from_0p5	-0.020280055977651913	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	longest_stem	0.0022992314211354734	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	max_homopolymer	0.00377584549661202	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	weighted_pairs	-0.010131222560033314	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	candidate_pairs	-0.01045309759901368	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	gc_deviation_from_0p5	-0.017557140042916156	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	longest_stem	0.00222094183281472	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	max_homopolymer	0.005156310817729394	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	weighted_pairs	-0.00877158616131167	1000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	0	gc_deviation_from_0p5	0.012675180851908267	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	0	max_homopolymer	-0.004144505453666897	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	1	gc_deviation_from_0p5	0.01050769001677796	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	1	max_homopolymer	-0.014763178357130459	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	2	gc_deviation_from_0p5	0.006410513984077714	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	2	max_homopolymer	-0.006167611545488103	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	3	gc_deviation_from_0p5	0.0033745214272737863	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	3	max_homopolymer	-0.0071088526598052214	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	4	gc_deviation_from_0p5	0.001320663783498039	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	0	4	max_homopolymer	-0.01308029504162898	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	0	gc_deviation_from_0p5	0.00496824543709068	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	0	max_homopolymer	-0.00665705507558786	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	1	gc_deviation_from_0p5	0.0057367943830198935	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	1	max_homopolymer	-0.011467928313383939	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	2	gc_deviation_from_0p5	0.002863805408475322	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	2	max_homopolymer	-0.010470079499019732	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	3	gc_deviation_from_0p5	0.010628308088071796	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	3	max_homopolymer	-0.004180922692177892	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	4	gc_deviation_from_0p5	0.010199524508757368	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	1	4	max_homopolymer	-0.01266081584968586	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	0	gc_deviation_from_0p5	0.00999936624317906	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	0	max_homopolymer	-0.009319371841869307	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	1	gc_deviation_from_0p5	0.0064489390425356945	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	1	max_homopolymer	-0.007285639528136188	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	2	gc_deviation_from_0p5	0.0020841290247156285	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	2	max_homopolymer	-0.013683764247328619	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	3	gc_deviation_from_0p5	0.010275386498531547	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	3	max_homopolymer	-0.004887219925440275	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	4	gc_deviation_from_0p5	0.005559570818527751	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	2	4	max_homopolymer	-0.01012373761363961	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	0	gc_deviation_from_0p5	0.006859099118735887	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	0	max_homopolymer	-0.010176947958747686	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	1	gc_deviation_from_0p5	0.011167923465475743	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	1	max_homopolymer	-0.009086995825689358	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	2	gc_deviation_from_0p5	0.0020635602116008643	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	2	max_homopolymer	-0.0140108142101696	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	3	gc_deviation_from_0p5	0.011595366286758358	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	3	max_homopolymer	-0.014473905736614692	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	4	gc_deviation_from_0p5	0.00259581214227811	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	3	4	max_homopolymer	0.0025001505773103753	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	4	0	gc_deviation_from_0p5	0.007249181427667827	10000.0
DT4DDS	selection_continuous_oof	Genscript_GCall	mean_log2_cpm_plus1	D0_composition	4	0	max_homopolymer	-0.012455660934079843	10000.0
